"F_OPERATOR FILE"
"Fac Id Code","Oper Id","Fac Oper Eff Period","Fac Oper Term Period"
"00008103","00710","200110","201202"
"00008103","00819","201706","202006"
"00008103","08203","201202","201706"
"00008103","11034","202006",""
"00008104","00237","201012",""
"00008104","00567","198904","201012"
"00008105","01001","201408",""
"00008105","08163","198904","201408"
"00008106","00237","199310",""
"00008107","00010","200911","201203"
"00008107","00079","198904","200001"
"00008107","00099","200001","200101"
"00008107","00237","201203",""
"00008107","00619","200101","200911"
"00008108","00083","199107",""
"00008109","00048","198904","199803"
"00008109","00648","199803","200912"
"00008109","00769","200912","201310"
"00008109","00988","201310","201712"
"00008109","01018","201712",""
"00008110","00237","199702",""
"00008110","00601","198904","199212"
"00008110","00716","199212","199702"
"00008111","00114","199703","199908"
"00008111","00237","199908",""
"00008111","00302","198904","199601"
"00008111","00677","199601","199703"
"00008112","00050","199301","199605"
"00008112","00237","201005",""
"00008112","00716","198904","199301"
"00008112","00862","199605","199910"
"00008112","08163","199910","201005"
"00008113","00099","199902","200402"
"00008113","00114","199612","199901"
"00008113","00237","199901","199902"
"00008113","00237","200501",""
"00008113","00260","200402","200501"
"00008113","00302","198904","199601"
"00008113","00677","199601","199612"
"00008114","00005","198904",""
"00008115","00648","198904",""
"00008116","00237","199902",""
"00008116","00911","198904","199902"
"00008117","00083","199107","199705"
"00008117","00117","200302","201102"
"00008117","00244","199904","200302"
"00008117","00479","199705","199904"
"00008117","00934","201102",""
"00008117","09850","199101","199107"
"00008118","00013","199304","200207"
"00008118","00639","200207","202002"
"00008118","11048","202002","202009"
"00008118","11075","202009",""
"00008119","00092","200810",""
"00008119","00337","200408","200810"
"00008120","00648","198904",""
"00008121","00691","201009","201212"
"00008121","00691","201212","201811"
"00008121","00691","201811",""
"00008121","00706","201212","201212"
"00008121","00769","198904","201009"
"00008122","00010","200911","201203"
"00008122","00237","201203",""
"00008122","00421","198904","200106"
"00008122","00619","200106","200911"
"00008123","00114","199703","199908"
"00008123","00237","199908",""
"00008123","00648","198904","199703"
"00008124","00174","199703","200801"
"00008124","00648","198904","199703"
"00008124","00710","200801","201202"
"00008124","00819","201706",""
"00008124","08203","201202","201706"
"00008125","00047","202001","202202"
"00008125","00648","198904","200912"
"00008125","00769","200912","202001"
"00008125","00831","202202",""
"00008126","00237","201012",""
"00008126","00567","198904","201012"
"00008127","00114","199608","199908"
"00008127","00237","199908",""
"00008127","00302","198904","199601"
"00008127","00677","199601","199608"
"00008128","00648","198904","200912"
"00008128","00769","200912","201310"
"00008128","00988","201310","201712"
"00008128","01018","201712",""
"00008129","00229","200203","200203"
"00008129","00913","198904","200203"
"00008129","00913","200203","200203"
"00008129","02774","200203",""
"00008130","00850","201205","202004"
"00008130","01018","202004",""
"00008130","09850","198904","201205"
"00008131","00640","198904","199906"
"00008131","00648","199906","200912"
"00008131","00769","200912","201310"
"00008131","00988","201310","201712"
"00008131","01018","201712",""
"00008132","00127","201604",""
"00008132","08163","197704","201604"
"00008133","00237","201503",""
"00008133","00440","200110","201503"
"00008133","00905","199501","199706"
"00008133","00911","199706","200110"
"00008134","00233","198904","201001"
"00008134","00826","201705","201806"
"00008134","01016","201806",""
"00008134","08193","201001","201705"
"00008135","00237","199310",""
"00008136","00648","198904","200912"
"00008136","00691","201009","201212"
"00008136","00691","201212","201811"
"00008136","00691","201811",""
"00008136","00706","201212","201212"
"00008136","00769","200912","201009"
"00008137","00010","200911","201208"
"00008137","00421","199009","200004"
"00008137","00454","201208","201711"
"00008137","00619","200004","200911"
"00008137","01006","201711","201911"
"00008137","01006","201911",""
"00008138","00237","199211",""
"00008138","00880","198904","199211"
"00008139","00010","200911","201308"
"00008139","00170","199601","199909"
"00008139","00619","199909","200911"
"00008139","00816","201611","202202"
"00008139","00990","201308","201611"
"00008139","09850","198904","199601"
"00008139","11126","202202",""
"00008140","00273","199602",""
"00008140","00584","199204","199602"
"00008141","00648","198904","200912"
"00008141","00769","200912","201310"
"00008141","00988","201310","201712"
"00008141","01018","201712",""
"00008142","00005","198904","199007"
"00008142","00045","199007","200110"
"00008142","00648","200110",""
"00008143","00648","198904","200912"
"00008143","00691","201009","201212"
"00008143","00691","201212","201811"
"00008143","00691","201811",""
"00008143","00706","201212","201212"
"00008143","00769","200912","201009"
"00008144","00648","198904",""
"00008145","00237","199211",""
"00008145","00880","198904","199211"
"00008146","00114","199608","199908"
"00008146","00237","199908",""
"00008146","00302","198904","199601"
"00008146","00677","199601","199608"
"00008147","00648","198904","200912"
"00008147","00691","201009","201212"
"00008147","00691","201212","201811"
"00008147","00691","201811",""
"00008147","00706","201212","201212"
"00008147","00769","200912","201009"
"00008148","00114","199608","199908"
"00008148","00237","199908",""
"00008148","00302","198904","199601"
"00008148","00677","199601","199608"
"00008149","00525","199307","200202"
"00008149","00645","198904","199307"
"00008149","00691","200207","201212"
"00008149","00691","201212","201811"
"00008149","00691","201811",""
"00008149","00696","200207","200207"
"00008149","00706","201212","201212"
"00008149","00763","200202","200207"
"00008150","00010","201102","201206"
"00008150","00075","198904","200004"
"00008150","00099","200004","200701"
"00008150","00237","200701","201102"
"00008150","00237","201206",""
"00008151","00237","199504",""
"00008151","00665","198904","199504"
"00008152","00174","199703","200801"
"00008152","00648","198904","199703"
"00008152","00710","200801","201202"
"00008152","00819","201706",""
"00008152","08203","201202","201706"
"00008153","00237","199702",""
"00008153","00601","198904","199212"
"00008153","00716","199212","199702"
"00008154","00005","198904","199310"
"00008154","00237","199310",""
"00008155","00237","199201",""
"00008155","00648","198904","199201"
"00008156","00010","200911","201203"
"00008156","00099","200001","200101"
"00008156","00102","199308","200001"
"00008156","00237","201203",""
"00008156","00268","198904","199308"
"00008156","00619","200101","200911"
"00008157","00237","199211",""
"00008157","00880","198904","199211"
"00008158","00237","200010",""
"00008158","00302","198904","199601"
"00008158","00677","199601","200010"
"00008159","00117","201102","201102"
"00008159","00366","201102","201102"
"00008159","00660","198904","200012"
"00008159","00767","200012","201102"
"00008159","00934","201102",""
"00008160","00057","201305",""
"00008160","00673","198904","199406"
"00008160","08163","199406","201305"
"00008161","00493","198904",""
"00008162","00002","199308","199506"
"00008162","00237","201010",""
"00008162","00715","199804","200003"
"00008162","00788","199506","199804"
"00008162","00880","198904","199308"
"00008162","08188","200003","201010"
"00008163","00233","198904","201812"
"00008163","00416","201812",""
"00008164","00237","199805",""
"00008164","00640","198904","199805"
"00008165","00233","199512","201001"
"00008165","00290","198904","199512"
"00008165","00826","201705",""
"00008165","08193","201001","201705"
"00008166","00092","200801","201007"
"00008166","00337","199609","200801"
"00008166","00425","199203","199609"
"00008166","00454","199101","199203"
"00008166","00528","201007",""
"00008167","00010","201102","201203"
"00008167","00099","200001","200701"
"00008167","00102","199308","200001"
"00008167","00237","200701","201102"
"00008167","00237","201203",""
"00008167","00268","198904","199308"
"00008168","00290","198904",""
"00008169","00290","198904",""
"00008170","00047","200502","201210"
"00008170","00083","199411","199706"
"00008170","00567","198904","199411"
"00008170","00682","199706","200502"
"00008170","00819","201706","202006"
"00008170","02011","202006",""
"00008170","08203","201210","201706"
"00008171","00047","200502",""
"00008171","00083","199107","199705"
"00008171","00682","199705","200502"
"00008172","00237","199509","201502"
"00008172","00439","201502",""
"00008172","00673","198904","199509"
"00008173","00648","198904","200912"
"00008173","00769","200912","201310"
"00008173","00988","201310","201712"
"00008173","01018","201712",""
"00008174","00083","199107","199705"
"00008174","00127","201604",""
"00008174","08163","199705","201604"
"00008174","09850","199101","199107"
"00008175","00648","200111","200804"
"00008175","00648","200804","200912"
"00008175","00691","201212","201811"
"00008175","00691","201811",""
"00008175","00706","201212","201212"
"00008175","00769","200912","201102"
"00008175","07006","201102","201212"
"00008175","07576","200804","200804"
"00008176","00454","201103","201711"
"00008176","00551","198904","201103"
"00008176","01006","201711","201911"
"00008176","01006","201911",""
"00008177","00047","201102","202202"
"00008177","00831","202202",""
"00008177","07014","199410","201102"
"00008178","00114","199609","199909"
"00008178","00142","200912","201012"
"00008178","00142","201306","201702"
"00008178","00300","201012","201302"
"00008178","00818","201702",""
"00008178","00835","201302","201306"
"00008178","00911","198904","199609"
"00008178","08203","199909","200912"
"00008179","00237","201012","202003"
"00008179","00302","198904","199601"
"00008179","00677","199601","201012"
"00008179","00691","202003",""
"00008180","00083","199107","199705"
"00008180","00237","199809",""
"00008180","00682","199705","199809"
"00008180","09850","198904","199107"
"00008181","00237","199211",""
"00008181","00880","198904","199211"
"00008182","00002","198904","199501"
"00008182","00325","201312","201809"
"00008182","00555","200805","201012"
"00008182","02011","201809",""
"00008182","08087","199501","200805"
"00008182","08087","201012","201312"
"00008183","00047","201102",""
"00008183","00558","198904","199710"
"00008183","00682","199710","201102"
"00008184","00769","200508","201310"
"00008184","00988","201310","201712"
"00008184","01018","201712",""
"00008184","07888","200007","200508"
"00008185","00005","198904","199310"
"00008185","00237","199310",""
"00008186","00237","200701",""
"00008186","00260","199404","200701"
"00008186","00567","198904","199404"
"00008187","00114","199608","199908"
"00008187","00237","199908",""
