Well Authorization Number,Completion Event Sequence,UWI,Zone Prod Period,Area Code,Formtn Code,Well Area Name,Oper Abbreviation,Production Days,Gas Production (e3m3),Oil Production (m3),Condensate Production (m3),Water Production (m3),Marketable Gas Volume (e3m3),Ethane Sales Volume (m3),Propane Sales Volume (m3),Butane Sales Volume (m3),Pentane Sales Volume (m3)
21688,04,200D026E093P0504,202203,2150,6227,BRAZION,SUKUNKA,31,4047.8,0,0,295.2,3031.5,0,0,0,0
22181,02,200A038C094H0602,202204,8260,4100,WARGEN,CNRL,30,89.3,0,2.6,2.2,76.5,0,3.6,3.5,4.2
22793,00,200C060H093P0900,202204,9021,5000,SWAN,OVV,24.2,93.9,0,1.4,1.1,87.3,0,.6,.9,2
23293,00,200A007B093I1600,202203,6480,0180,OJAY,TOURMALINE,31,162.3,0,0,3.4,139.9,2.7,.1,0,0
24204,00,200A064J093I0900,202203,6480,0180,OJAY,TOURMALINE,31,292.6,0,0,6.2,253.7,4.5,.2,0,0
24210,00,100050808219W600,202204,9021,5000,SEPTIMUS,CNRL,23.5,187.8,0,0,1.5,176.4,10.9,18,11.5,12.4
25824,00,200C037E094H0600,202204,5850,4100,MARTIN,TOURMALINE,23,113.7,0,2.9,.1,94.1,0,2,2.5,2
25832,00,100020708017W600,202204,9021,5000,SUNRISE,TOURMALINE,30,342.3,0,0,50.6,325,.1,9.4,17.4,26.5
25839,00,100030607817W600,202204,9021,5000,SUNDOWN,MURPHY,26.6,265.2,0,0,1.4,251.7,0,0,0,0
26289,00,200D061B093P0900,202203,9021,5000,SWAN,MURPHY,31,333.7,0,0,1,323.6,0,0,0,1.7
26810,00,103081508018W600,202203,9021,5000,SUNSET,SHELL,14.5,263.1,0,0,43.8,252.3,.4,2.3,3.5,39.7
27798,00,100131408119W600,202203,9021,5000,SEPTIMUS,CNRL,30.4,606,0,0,3.2,582.2,22.6,35.4,24.3,41.7
27798,00,100131408119W600,202204,9021,5000,SEPTIMUS,CNRL,29.6,602,0,0,5.9,571.4,28.5,44.1,27.8,43.2
28408,00,100041708117W600,202203,9021,5000,TOWER,ARCRES,30.7,238.5,191.8,0,107.4,226.5,1.7,24.8,13.3,4.4
28409,00,200C073A094O0600,202203,9045,8295,KIWIGANA,OVV,31,996.2,0,0,589.3,810.4,0,0,0,0
29177,00,102041607717W600,202204,9021,5000,SUNDOWN,TOURMALINE,22.4,253.5,0,0,16.5,245.7,0,0,0,0
29716,00,102133508325W600,202204,9022,5000,ALTARES,CNRL,30,200.9,0,0,37.3,173.1,0,2.7,5.1,28.5
29720,00,103091008017W600,202204,9021,5000,SUNRISE,OVV,29.8,704.4,0,74.5,99.9,669.4,.6,35.3,30.5,23.8
29729,00,202A100H094B0900,202203,9022,5000,TOWNSEND,CNRL,31,412.5,0,0,25.1,366.5,.4,53.1,28.6,48.3
22212,00,200D020A094H1400,202204,4485,4990,GUTAH,CNRL,30,14.3,0,0,.3,12.6,0,.4,.9,.8
24229,00,200B053G094P1000,202203,4700,8295,HELMET,ERIKSON,9,6.9,0,0,0,4.9,0,0,0,0
24233,00,200B022I093P0200,202204,9030,2800,NOEL,KELT LNG,30,106.1,0,1.3,2,90.2,1.9,0,0,0
25366,00,100010708219W600,202203,9021,5000,SEPTIMUS,CREW,31,35.7,0,0,4.7,35.8,0,0,0,1.4
25869,00,200A051G093I0900,202202,6480,0180,OJAY,CNRL,28,528.8,0,0,10.7,229.8,0,0,0,0
26882,02,100131808217W602,202204,9021,5000,TOWER,ARCRES,30,74.8,21.1,0,24.3,70.3,.4,7.6,4.5,2.2
27826,00,200B083D094H0300,202203,9022,5000,UMBACH,CNRL,30,457.1,0,22.3,0,342.3,.4,28.4,27,17.3
27853,00,103101208121W600,202204,9021,5000,GROUNDBIRCH,SHELL,30,357.1,0,0,21,353.4,.3,.8,1,2.2
28444,00,100070908020W600,202203,9021,5000,GROUNDBIRCH,SHELL,31,550.1,0,0,120,546.6,.3,.6,.7,1.1
21720,00,200A026J094P0400,202204,4470,8200,GUNNELL,NTE CANADA,30,67.5,0,1.4,2.9,57.2,0,0,0,0
21741,00,200B013H093P0900,202203,9021,5000,SWAN,OVV,31,780.6,0,0,4.5,738.4,.2,1.7,1.7,1.6
23317,00,102023007715W600,202204,9021,5000,SUNRISE,OVV,30,1.2,0,0,0,1.2,0,0,0,0
23794,00,100011907914W600,202203,9021,5000,DAWSON,ARCRES,31,718,0,0,26.2,673.1,2.3,17.7,16.1,18.5
24243,02,202D035G094P1002,202203,4700,8295,HELMET,ERIKSON,30.7,441,0,0,26.1,336.7,0,0,0,0
25392,00,200D100J094B1600,202203,9022,5000,TOWN,PETRONAS,31,314,0,4.5,9.9,297.9,0,0,4.1,7
26893,00,200D040A094I1200,202204,3455,8200,ELLEH,NTE CANADA,30,290.3,0,2.6,17.6,255.1,0,0,0,0
27353,00,200D001H093P0900,202204,9021,5000,SWAN,MURPHY,30,548.2,0,0,10.1,531,0,0,0,.9
27913,00,100040607916W600,202203,9021,5000,SUNRISE,OVV,31,868,0,0,171.8,838,.5,27.6,22.4,16.2
28508,00,200C065C094P0800,202203,4700,8125,HELMET,CNRL,31,22,29.2,0,7.9,15.8,0,0,0,.3
28523,00,100060708424W600,202204,9022,5000,ALTARES,CNRL,30,306.1,0,0,117.6,271.3,0,2.9,5,7.3
29244,00,200B051F094B0900,202204,9022,5000,KOBES,PACIFIC CANBRIAM,28.9,1949.5,0,0,76.7,1911,0,0,0,24.9
29247,00,103092308020W600,202204,9021,5000,GROUNDBIRCH,SHELL,30,264,0,0,12,262.3,.2,.5,.8,2.5
29815,00,102011408018W600,202204,9021,5000,SUNSET,TOURMALINE,30,279.5,0,.8,31.6,254.2,.1,7.4,15,47
21760,00,200D050J094B1600,202204,8160,2600,TOWN,PETRONAS,30,112.3,0,2.7,2,104.3,0,0,1.3,3.3
23372,00,200A086B094I1200,202203,3455,8200,ELLEH,NTE CANADA,31,17.6,0,.6,1.3,15,0,0,0,0
23372,00,200A086B094I1200,202204,3455,8200,ELLEH,NTE CANADA,30,16.6,0,.4,1,14.2,0,0,0,0
25442,00,200C096B093P0900,202203,9021,5000,SWAN,OVV,31,786.4,0,0,5.8,744.5,.3,3.8,8,20.1
27379,00,102071208121W600,202204,9021,5000,MONIAS,SHELL,30,296.9,0,0,32.1,293,.2,.6,.9,1.7
27937,00,200C066C094P0800,202203,4700,8125,HELMET,CNRL,31,18.6,38.7,0,0,11.6,0,0,0,.1
27940,00,200B096G094B1600,202203,9022,5000,TOWN,PETRONAS,24.5,541.7,0,3.2,22.8,508.1,.1,17.4,20.4,12.8
27961,00,200D056K094O0600,202204,5852,2805,MAXHAMISH,BENCH CREEK RES,30,173.9,0,7.7,3.1,149.9,.4,1.4,2.1,3.4
29844,02,200C086H094B1602,202204,9022,5000,TOWN,PETRONAS,29.1,460.9,0,13.7,5.8,431.9,.1,17.6,22.1,14.9
21811,03,202C088F093I0903,202204,6480,2800,OJAY,CNRL,30,130.8,0,0,1.4,123,0,0,0,0
22322,00,200B044B094I1200,202204,3455,8200,ELLEH,NTE CANADA,30,88.9,0,1.5,5.4,77.8,0,0,0,0
22923,00,200B061F094H0300,202204,7250,2630,BIRLEY,CNRL,30,172.6,0,6,0,89.7,.2,11.3,9.9,7.2
23403,00,200A098A094G0200,202203,5100,2700,JULIENNE,PETRONAS,31,33.3,0,.2,.6,31.9,0,.1,.1,0
24307,00,200B036H094G0800,202203,5600,4150,LAPRISE,ZARGON,27.9,209.4,0,10.7,7.4,173.3,0,8.1,12.3,15.3
24852,00,202B057B094O1500,202202,9045,8550,TATTOO,SPK,28,88.5,0,0,17.7,62.5,0,0,0,0
25947,00,200C051G094B1600,202204,9022,5000,GUNDY,PETRONAS,27,222,0,0,1.4,209.5,0,6.5,7.4,3.2
26949,00,103012808325W600,202203,9022,5000,ALTARES,CNRL,29,207.9,0,0,31.2,191,0,.7,1,1.3
26955,00,100142707917W600,202203,9021,5000,SUNRISE,OVV,31,989.7,0,5.9,43.5,943.6,.1,2.1,10.3,14.6
26958,00,200B051E094I1400,202203,7770,8200,SIERRA,NTE CANADA,31,91.8,0,3.3,4,84.2,0,0,0,0
26969,00,100030907817W600,202203,9021,5000,SUNDOWN,MURPHY,10,184.1,0,0,10.2,178.1,0,0,0,0
27393,00,200A078L094A0400,202203,9022,5000,ALTARES,CNRL,31,507.6,0,0,53.4,465,0,2.4,3.2,3.2
27412,00,100023107717W600,202204,9021,5000,SUNDOWN,MURPHY,30,343.3,0,0,2.7,326.5,0,0,0,0
27419,00,103121808325W600,202203,9022,5000,ALTARES,CNRL,19,111,0,0,36.1,102.1,0,0,.1,0
27976,00,200B036H094B1600,202203,9022,5000,GUNDY,PETRONAS,20.6,439,0,12.5,23.5,402.6,.2,21.9,22.7,19.6
27995,00,100120208220W600,202204,9021,5000,SEPTIMUS,CNRL,30,1006.3,0,0,128.4,938.9,63.6,106.5,65.7,88
29345,00,203C026E094G1000,202203,9022,5000,GREEN,PETRONAS,0,.3,0,0,0,.1,0,0,0,0
21400,00,200C024H093P0200,202202,6430,2850,NOEL,CVE ENERGY,28,109.4,0,.9,2,91.4,1.6,0,0,0
21400,00,200C024H093P0200,202203,6430,2850,NOEL,CVE ENERGY,30.3,116.6,0,1.2,2.3,101.4,1.8,0,0,0
22951,03,200C068G093I0903,202203,6480,0180,OJAY,CNRL,31,166.5,0,0,2.4,94.6,0,0,0,0
24338,00,200B058C094H1200,202204,3240,2700,CONROY,TOURMALINE,30,27.6,0,.7,.7,24.6,0,.4,.7,1.2
25549,00,200A028A094I1400,202204,7770,8200,KYKLO,NTE CANADA,30,46.5,0,3,2,42,0,0,0,0
26461,00,202D042J094A1300,202203,1260,4100,BIRCH,CNRL,30.8,104.1,46.1,0,160.9,53.4,.1,2.5,3.4,1.8
28017,00,202D022J094B0900,202204,9022,5000,TOWNSEND,CNRL,30,328.7,0,0,25.8,295,.4,36.7,23.7,28.4
28033,00,200A091G094B1600,202202,9022,5000,TOWN,PETRONAS,26.1,452.8,0,4,3.5,144.2,0,5.6,6.5,4.1
28665,00,200D002A094B0800,202204,9022,5000,ALTARES,CNRL,30,376.7,0,0,34.7,337.4,0,2.5,4.1,10.3
29370,00,100150208425W600,202204,9022,5000,ALTARES,CNRL,30,432.8,0,0,52.8,375.5,.2,5.5,10.9,53.2
29388,00,102160108425W600,202203,9022,5000,ALTARES,CNRL,23,180.3,0,0,.1,161.3,.1,2,3.2,6.4
21405,00,200D066B093P0800,202204,9030,2800,CUTBANK,OVV,5.3,100,0,0,2.8,93.4,0,.1,.1,.2
22354,00,200A096D094I1400,202204,7770,8200,SIERRA,NTE CANADA,30,55.2,0,2.7,2.3,50,0,0,0,0
23434,00,200B043E093P0100,202203,5170,2510,NOEL,CVE ENERGY,28.6,53.4,0,.5,1.1,46.6,4.1,.7,.4,0
23441,00,200A097A094G0200,202203,5100,2700,JULIENNE,PETRONAS,31,43.9,0,.2,.7,42,0,.1,.1,.1
25562,00,100063008015W600,202203,3425,8100,DOE,TOURMALINE,31,637.1,0,0,0,635.1,0,0,0,0
28070,00,200A036K094B1600,202204,9022,5000,TOWN,CNRL,30,520.1,0,4.3,22.8,491.8,.7,5.8,4.1,1.9
28094,00,102132507717W600,202203,9021,5000,SUNDOWN,MURPHY,31,866.4,0,0,14.1,838.7,0,0,0,0
28708,00,202D003H094B0800,202203,9022,5000,ALTARES,PACIFIC CANBRIAM,30,821,0,0,38.3,772.4,.5,34.5,43.3,87
28726,02,103131708117W602,202203,9021,5000,TOWER,ARCRES,31,286.1,111.8,0,64,270.3,2,32,18.8,5.6
29415,00,200A006G094B1600,202203,9022,5000,TOWN,CNRL,31,455.7,0,0,19.7,414.8,.3,22.7,12.5,6.5
21896,00,200D080J094I1100,202203,7770,8200,SIERRA,NTE CANADA,31,1.1,0,.1,0,.3,0,0,0,0
23936,00,200D042B093P0900,202203,9021,5000,SWAN,MURPHY,31,109.3,0,0,50.3,105.9,0,0,0,0
24961,00,202C088K094O0800,202203,9045,8295,ETSHO,OVV,15,868.4,0,0,70.4,664.4,0,0,0,0
26059,00,100013508119W600,202203,9021,5000,SEPTIMUS,CREW,23,65.1,0,0,4.8,62.8,0,0,0,5.2
27059,00,102131407917W600,202203,9021,5000,SUNRISE,OVV,31,633.6,0,8.6,107.7,609.3,.2,20.4,18.9,20.8
28128,00,100021507918W600,202204,9021,5000,SUNSET,SHELL,30,401.4,0,0,12,390.5,.4,2.6,4.6,9.9
28746,00,202A081B094B1600,202202,9022,5000,GUNDY,TOURMALINE,18.8,993.7,0,0,42.7,598.6,.2,70.2,32.5,33.6
29423,00,102133308118W600,202203,9021,5000,SEPTIMUS,ARCRES,31,512.8,66.6,0,123.6,484,3.4,53.5,35.6,13.6
29433,00,100070208823W600,202204,4900,4900,INGA,COP,18,445.2,0,198.9,0,364.1,.5,75.5,38.1,16.1
25062,00,200C078G093I0900,202202,6480,0180,OJAY,CNRL,28,624,0,0,7.6,329.2,0,0,0,0
25619,00,202A041K094O0800,202204,9045,8295,ETSHO,OVV,30,680.5,0,0,44.1,513,0,0,0,0
26566,02,200C053A093I0902,202203,6480,0180,OJAY,PEA,31,396.5,0,0,5.8,363.9,0,0,0,0
27078,00,100110807916W600,202203,9021,5000,SUNRISE,OVV,30.7,246.6,0,17,40.6,236.3,.2,10.8,9.6,7.2
27089,00,103073108018W600,202204,9021,5000,SUNSET,SHELL,4,9.7,0,0,4,9.2,0,.1,.1,.2
28158,00,204B006H093P0900,202203,9021,5000,SWAN,OVV,31,498.9,0,11.4,5,469.3,.2,3.8,6.7,12.7
28174,00,100081008118W600,202202,9021,5000,SEPTIMUS,CNRL,28,879.8,0,0,42,488,32.7,62.2,27.3,6.4
28183,00,102042008118W600,202204,9021,5000,SEPTIMUS,CNRL,29,313.7,0,0,26.4,296.1,15.7,28.3,17.9,20.4
28188,00,100131208117W600,202203,9021,5000,TOWER,ARCRES,31,101.1,24.6,0,31.3,94.9,.7,12.4,7.6,2.4
28779,00,200B057A094B1600,202203,9022,5000,GUNDY,TOURMALINE,31,743.1,0,0,17.5,663.4,0,94.5,62.9,57.8
22459,00,200A007H093I0900,202203,6480,0180,OJAY,PEA,31,89.7,0,0,1.3,82,0,0,0,0
23504,00,100051307715W600,202204,9021,5000,SWAN,OVV,30,396.8,0,4.1,15.8,368.5,.1,3.9,5.3,8.6
25076,00,200A041A093P0900,202204,9021,5000,SWAN,MURPHY,26,167.8,0,0,7,162.5,0,0,0,1
26580,00,100081307817W600,202204,9021,5000,SUNRISE,OVV,30,581.8,0,0,5.6,566.5,.2,6.9,5.9,3.4
27094,00,102153008018W600,202204,9021,5000,SUNSET,SHELL,29.1,435.6,0,0,26.8,415.9,.6,6.5,7.6,12.3
28834,00,200D015G093P0900,202203,9021,5000,SWAN,OVV,31,949.1,0,5.8,10.1,902.2,.2,3.3,4.6,12.1
29506,00,103080908017W600,202203,9021,5000,SUNRISE,OVV,30.7,489.1,0,43.4,128.6,438.7,.5,73.4,51,52.6
21512,02,100020107720W602,202202,2100,2600,BRASSEY,CVE ENERGY,28,89.7,0,.8,1.6,69.7,19.1,8.7,0,0
25154,00,200D065I094B0100,202203,9022,5000,ALTARES,CNRL,31,688.3,0,0,0,633.7,0,2.2,2.7,2.5
26129,00,200A073I094B0100,202204,9022,5000,ALTARES,CNRL,29,282.6,0,0,48.5,256.5,0,.9,1.1,1.2
27139,02,200B029L093P0802,202203,9030,2800,SUNDOWN,CNRL,31,88,0,0,1.5,79.5,0,0,0,.1
27140,00,200A072J093P0100,202203,9030,2800,KELLY,CNRL,31,406.5,0,0,.7,341.4,0,0,0,.6
28244,00,102090307917W600,202203,9021,5000,SUNRISE,OVV,31,919.4,0,0,120,891.6,.4,23.8,17.5,10.3
28864,00,200D088G093P0100,202203,5170,4900,KELLY,OVV,31,1841.5,0,0,10.4,1641.9,0,0,0,0
28871,00,200D044A093P1000,202203,9030,2800,SUNDOWN,OVV,31,441.6,0,0,9,416.2,0,.2,.1,0
29573,00,103140808118W600,202203,9021,5000,SEPTIMUS,CNRL,31,1024.4,0,0,37.9,985.2,37.2,61.1,40,45.7
29573,00,103140808118W600,202204,9021,5000,SEPTIMUS,CNRL,30,987.1,0,0,36.3,940.2,45.8,73.4,44.5,48.1
22567,00,200B027H093P1000,202203,8115,4900,SUNDOWN,TOURMALINE,31,775.1,0,0,1.6,666,0,0,0,0
24551,02,200A068J094O0802,202203,9045,8295,ETSHO,OVV,30.9,1086.6,0,0,94.4,829.6,0,0,0,0
25682,00,100022907917W600,202204,9021,5000,SUNRISE,OVV,29.6,462.8,0,18.2,51.5,440.6,0,1.2,6.6,9.5
27176,00,100133407715W600,202203,9021,5000,DAWSON,OVV,31,1309.1,0,8.4,11.3,1214.2,.4,9,14.8,28.2
27597,00,200B096C094B1600,202203,9022,5000,TOWN,CNRL,31,244,0,0,20.2,240.2,0,0,0,0
28267,00,100130808019W600,202203,9021,5000,SATURN,SHELL,31,677.6,0,0,144.5,659.2,.5,2,2.9,5.5
28272,00,100130908019W600,202204,9021,5000,SATURN,SHELL,30,445.5,0,0,5.3,434.2,.3,1.4,1.8,3.6
28880,00,100040208117W600,202203,9021,5000,TOWER,ARCRES,31,175.6,0,0,53.7,159.6,1,16.3,14.4,43.6
29603,00,100121308220W600,202204,9021,5000,SEPTIMUS,CREW,30,118.6,0,0,4.9,117,0,0,0,4.5
29621,00,200D005D094H0300,202204,9022,5000,W BUICK,CNRL,30,893.7,0,59.4,18.1,766.2,1,54.3,57.5,48.5
24068,00,200C072K094I1100,202204,7770,8200,SIERRA,NTE CANADA,30,108.8,0,3.6,4.5,99.2,0,0,0,0
24086,05,200A035L093P0205,202203,4975,2200,JACKPINE,TOURMALINE,31,430,0,4.2,8.7,369.3,42.5,9.7,6.6,1.2
25195,02,200A082L094O0802,202203,9045,8295,ETSHO,OVV,18.1,508.6,0,0,39.6,389.1,0,0,0,0
25735,00,100032707717W600,202204,9021,5000,SUNDOWN,MURPHY,30,223.4,0,0,3.1,212.4,0,0,0,0
26684,00,200B073B093P0900,202203,9021,5000,SWAN,OVV,31,484.7,0,.3,5.6,456.3,.1,2.3,5.1,10.9
27642,00,100082108018W600,202203,9021,5000,SUNSET,SHELL,31,696.9,0,0,122.6,677.5,.9,4.9,6.8,33
28290,02,203C003H094B0802,202204,9022,5000,ALTARES,PACIFIC CANBRIAM,30,1643.1,0,0,15.9,1561.4,.5,70.1,82.6,124.4
28293,00,102041607917W600,202204,9021,5000,SUNRISE,OVV,29.9,897.7,0,1.1,35.7,865.8,.5,18.4,17.1,32.5
28916,00,100043407815W600,202204,9021,5000,DAWSON,ARCRES,30,631.3,0,0,26.6,606.6,.2,3,8.8,17.2
28942,02,200A040E093P0902,202203,9021,5000,SUNDOWN,TOURMALINE,29.6,636.6,0,0,13.8,610.5,0,0,0,0
39948,00,105023007914W600,202202,9021,5000,DOE,ARCRES,27.4,2040.2,0,0,80.6,,,,,
17009,02,200C049I093P0102,202202,5170,2200,KELLY,CVE ENERGY,26.1,59.2,0,0,1.3,,,,,
30978,00,200C058H094B0900,202202,9022,5000,TOWNSEND,CNRL,28,323.4,0,7,101.9,3.9,0,0,0,0
30999,00,100103207917W600,202203,9021,5000,SUNRISE,OVV,31,1007.5,0,32.9,0,955.7,1,56.5,50.1,45
31022,00,203C053J094B1600,202204,9022,5000,TOWN,PETRONAS,29.5,562.8,0,17.1,193.5,524.2,.1,25,28.4,17.6
32158,00,100052607715W600,202204,9021,5000,SWANLAKE,OVV,29.5,10991.8,0,823.3,287.9,10506.2,3.4,138.7,286.1,480.5
32176,00,102122807714W600,202203,9021,5000,SWANLAKE,OVV,29.9,754.7,0,44.1,0,716.7,.3,10.8,18.5,29.1
32205,00,102063607918W600,202204,9021,5000,SUNRISE,OVV,29.6,1086.7,0,13.5,34.4,1033.5,.9,38.8,37.9,36.9
35059,00,109020608117W600,202203,9021,5000,TOWER,OVV,0,.6,0,0,0,.6,0,0,0,0
35080,00,102023107717W600,202204,9021,5000,SUNDOWN,MURPHY,29.7,4184.5,0,0,1.5,4152.6,0,0,0,0
35083,00,100053207717W600,202204,9021,5000,SUNDOWN,MURPHY,29.7,4422.3,0,0,505.7,4388.3,0,0,0,0
35133,00,202D002I094B0900,202204,9022,5000,TOWN,TOURMALINE,30,346.9,0,0,38.8,299.5,0,57.2,34.9,59.6
16774,00,200C020G093P0800,202202,9030,2800,NOEL,OVV,3.4,43.7,0,0,1,,,,,
35056,02,102070608117W602,202202,9021,5000,TOWER,OVV,.1,.5,0,0,.3,,,,,
27193,00,202C003A094B0800,202202,9022,5000,ALTARES,CNRL,28,654.6,0,0,80.2,,,,,
21249,00,200A058B093P0800,202202,9030,2800,CUTBANK,OVV,3.7,24.5,0,0,.6,,,,,
19434,00,200D077G093P0100,202202,5170,4900,KELLY,OVV,28,86,0,0,1.4,,,,,
25632,00,100082808018W600,202202,9021,5000,SUNSET,SHELL,28,415.4,0,0,18,,,,,
15777,00,200B051F093P0100,202202,5170,2505,KELLY,CVE ENERGY,28,61.1,0,0,1.4,,,,,
33876,00,200C056G094H0400,202202,9022,5000,NIG CREEK,CNRL,28,2761.3,0,35.3,48.1,,,,,
30302,00,102152508016W600,202204,9021,5000,DOE,TOURMALINE,30,249.5,0,0,20.9,224.3,.3,12,14.1,56.1
30316,00,202C090B094B1600,202204,9022,5000,TOWN,CNRL,29,1228.6,0,0,21.7,1196.6,0,0,0,0
30347,00,103051508019W600,202203,9021,5000,SATURN,SHELL,30.5,3046,0,0,362.5,2972.7,2.5,10.1,11.4,19.3
35134,00,200D001I094B0900,202202,9022,5000,TOWN,TOURMALINE,10.4,153.2,0,0,74.2,121.7,0,24,14.6,27.8
35159,00,102162108117W600,202204,9021,5000,TOWER LAKE,ARCRES,30,279.5,129.1,0,203.2,260.6,1.4,30.6,20.7,10.3
35305,00,200A014L094A1200,202203,9022,5000,BLUEBERRY,COP,31,1664.7,0,1.6,537.8,1294,.1,188.1,141.3,934.5
35332,00,200D084F094B1600,202203,9022,5000,TOWN,CNRL,31,1557.9,0,0,32.8,1504.9,4.3,12,18.7,29.3
35374,00,100041308016W600,202203,9021,5000,SUNRISE,TOURMALINE,31,728,0,0,147.2,386,.3,36.1,30,52.9
35416,00,103151608015W600,202203,9021,5000,DOE,ARCRES,28.3,554.2,0,0,115.2,485.6,2.2,34.1,42.3,153.5
22233,02,200D020I094H0302,202202,7250,2600,PICKELL,CNRL,28,164.7,0,4.4,3.1,,,,,
11665,00,200A022K094H0900,202202,7660,4990,RING,CNRL,28,27.2,0,0,.6,,,,,
32248,00,100162108424W600,202202,9022,5000,INGA,ARCRES,28,248.1,0,213,272.6,,,,,
28003,00,100163208325W600,202202,9022,5000,ALTARES,CNRL,26,75.2,0,0,24.2,,,,,
10187,00,200D092F094H0900,202202,3380,2630,DAHL,CNRL,28,9.6,0,0,.3,,,,,
30370,00,200D078J094B1600,202203,9022,5000,TOWN,PETRONAS,31,381,0,2.8,44.9,354.6,.1,15,17.1,5.7
30377,00,205B087J094B1600,202204,9022,5000,TOWN,PETRONAS,25,1224.7,0,57.1,22.5,1137.1,.5,43.8,51.4,41.8
30388,00,100010207918W600,202203,9021,5000,SUNSET,TOURMALINE,30.9,3287.6,0,0,213.8,3105.6,.8,34.8,56.8,42.9
31074,00,202A047D094G1000,202203,9022,5000,POCKETKNIFE,PETRONAS,31,439.7,0,.6,24.1,428,0,0,0,0
31131,00,200D087H094B0900,202204,9022,5000,TOWNSEND,CNRL,30,486.5,0,0,72.1,425.1,.8,78.2,43.2,70.9
26653,00,200D052K093P0100,202202,9030,2800,NOEL,OVV,2.8,13.2,0,0,.3,,,,,
31333,00,200C063A094B0800,202202,9022,5000,ALTARES,PACIFIC CANBRIAM,27.9,1411,0,0,179.1,,,,,
09643,00,200C018K094H1600,202202,7660,4990,RING,CNRL,28,24.3,0,0,.5,,,,,
00949,00,100060808613W600,202202,2000,4535,BOUNDARY,WHITECAP,28,1.5,26.4,0,384.2,,,,,
09520,00,200B084L094P0200,202203,3410,7600,DESAN,ISH,24,.3,27.2,0,1.4,,,,,
26976,00,100140607916W600,202202,9021,5000,SUNRISE,OVV,28,520.2,0,14.9,94,,,,,
31215,02,103041308017W602,202203,9021,5000,SUNRISE,OVV,30.4,879.7,0,193.5,327.6,839.7,.9,51.9,39.1,17.8
32484,00,100141208118W600,202203,9021,5000,TOWER,OVV,30.8,558.7,0,214.7,86.6,521.8,.6,45.9,36.2,16.7
32516,00,200B003H094H0400,202203,9022,5000,NIG CREEK,CNRL,31,2303.5,0,60.2,48.1,2037.2,0,64.6,89.5,60.2
32529,00,200A058H094B0900,202203,9022,5000,TOWNSEND,CNRL,31,547.2,0,0,30.4,492.7,.5,54.2,35.4,48.4
35954,00,102050108016W600,202204,9021,5000,SUNRISE,TOURMALINE,29.8,534.7,0,0,26.5,483.5,.2,29,32.2,83.5
36002,00,103041708015W600,202203,9021,5000,DOE,TOURMALINE,31,387.5,0,0,48.9,355.2,.1,20,17.2,51.6
36009,00,104120808015W600,202203,9021,5000,DOE,TOURMALINE,31,588.5,0,0,46.8,521.3,.1,33,34.9,198.9
36167,00,100070408117W600,202203,9021,5000,TOWERLAKE,OVV,30.9,1232.3,0,138.4,325.4,1165.9,.8,84.5,69.2,48.7
36265,00,100160208017W600,202204,9021,5000,SUNRISE,OVV,29.4,819.9,0,73.1,41.8,779.9,.5,31.7,37.6,33.9
36271,00,102091108017W600,202203,9021,5000,SUNRISE,OVV,30.9,698.4,0,121.3,362.3,664.1,.3,35.9,35,22.3
12746,00,200B038H094I1300,202202,4470,8200,YOYO,NTE CANADA,28,74.5,0,.5,2.9,,,,,
02369,00,100070608613W600,202203,2000,4535,BOUNDARY,WHITECAP,31,4.6,25,0,570.9,,,,,
00656,00,100142508514W600,202203,2000,4535,BOUNDARY,WHITECAP,31,4.2,19.8,0,304.4,,,,,
21345,00,200D043B094I1300,202202,4470,8200,GUNNELL,NTE CANADA,28,48.6,0,1.5,1.9,,,,,
30454,00,100043407715W600,202203,9021,5000,DAWSON,OVV,31,1928.1,0,26.3,8.3,1792.8,.8,16,26.6,51.1
31224,00,203C009H094B0800,202203,9022,5000,ALTARES,PACIFIC CANBRIAM,30.9,1257,0,0,149.7,1184.2,.6,44.8,57.4,140.5
32616,00,200B097B094B1600,202204,9022,5000,TOWN,CNRL,30,717.1,0,0,30.6,642.1,.9,55.9,28.1,21.4
32635,00,100052508220W600,202204,9021,5000,WILDER,CREW,30,159.3,0,0,36.9,145.3,.1,10.7,9.8,17
32676,00,200C016K094H0500,202204,9022,5000,LAPRISE CREEK,TOURMALINE,29.7,853.2,0,64.1,43.4,746.7,.2,20.4,38,34.2
36278,00,105091108017W600,202203,9021,5000,SUNRISE,OVV,31,1225.8,0,173.9,322.3,1166.5,.7,71.3,59.1,38.5
36278,00,105091108017W600,202204,9021,5000,SUNRISE,OVV,29.8,1125.3,0,137.6,278.7,1070.2,.8,52.6,49.8,37.1
36279,00,104091108017W600,202204,9021,5000,SUNRISE,OVV,29.8,1306,0,51.4,225.5,1222.1,1.2,65.3,74.6,132.2
36418,00,103160708117W600,202203,9021,5000,TOWERLAKE,OVV,30.9,1097.7,0,115.3,87.6,1042.6,.7,76.7,52.5,23.5
36424,02,103150808117W602,202203,9021,5000,TOWERLAKE,OVV,30.8,313.2,0,101.6,31.4,297.3,.2,21.9,15.7,7.9
36428,00,100083408017W600,202203,9021,5000,TOWERLAKE,OVV,30.9,1055.6,0,400.6,827.6,1003.2,.7,67.2,51.7,30.5
36431,00,102083408017W600,202204,9021,5000,TOWERLAKE,OVV,29.8,544.5,0,239.5,97.9,503.5,.5,65.9,33,17.1
