"DST_RATE FILE"
"Wa_num","Drillng_event_seq","Dst_num","Flowing_fluid_type","Init_fluid_rate","Avg_fluid_rate","Final_fluid_rate"
"07862","00","001","GAS","83.1","","129.8"
"07866","00","001","GAS","","",""
"07879","00","001","GAS","0","9.126","0"
"07879","00","002","GAS","0","10.143","0"
"07879","00","003","","0","0","0"
"07879","00","004","","0","0","0"
"07879","00","005","","0","0","0"
"07901","00","001","GAS",".862","",".68"
"07902","00","001","GAS","","","210.1"
"07904","00","001","GAS","116.2","","154"
"07905","00","001","GAS",".608","4.739","5.438"
"07905","00","002","GAS","28.341","33.18","52.674"
"07912","00","001","GAS",".21","",".55"
"07919","00","002","GAS","","212.377",""
"07922","00","001","GAS","1.1","","3"
"07922","00","003","GAS","2.1","","7.1"
"07934","00","001","GAS","","2",""
"07934","00","002","GAS",".5","",".85"
"07937","00","001","GAS",".2","",".515"
"07939","00","001","GAS","7.855","","25.638"
"07941","00","002","GAS","10.04","","36.96"
"07943","00","002","GAS","",".004",""
"07943","00","003","GAS",".15",".019",""
"07944","02","001","GAS","","",""
"07944","02","003","GAS","","",""
"07944","02","010","GAS","","",""
"07945","00","001","GAS","",".237",""
"07952","00","001","GAS","38.6","","37.4"
"07961","00","001","GAS","44.266","","13.944"
"07962","00","002","GAS","","",""
"07962","00","003","GAS",".228","",".558"
"07964","00","001","GAS","49.6","","93.5"
"07967","00","001","GAS",".09","",".02"
"07971","00","001","GAS","6.7","","5.7"
"07973","00","001","GAS","","",""
"07973","00","004","GAS","","",""
"07976","00","001","GAS",".228","",".3"
"07979","00","001","GAS","150","","135"
"07980","00","001","GAS","87.948","","110.473"
"07980","00","002","GAS","2.364","","7.907"
"07982","00","001","GAS",".967","","2.852"
"07985","00","002","GAS","","",""
"07986","00","002","OIL","","",""
"07986","00","003","GAS","","",""
"07986","00","004","GAS","4.054","","6.444"
"07987","02","003","GAS","4.812","","74.105"
"07987","02","004","GAS","87.978","","130.563"
"07988","00","001","GAS","69.826","","74.377"
"07991","00","004","GAS","3.158","","3.427"
"07995","00","003","GAS","","",""
"07999","00","001","GAS","55.019","","110.473"
"08000","00","001","GAS",".225","","1.009"
"08003","00","001","GAS",".304","",".85"
"08003","00","003","GAS",".205","",".274"
"08014","00","001","GAS","","",""
"08014","00","002","GAS","","",""
"08020","00","001","GAS","102.499","102.499","102.499"
"08021","00","001","GAS","2.36","","3.4"
"08023","00","001","GAS",".221","",".576"
"08024","00","001","OIL","54","","5.5"
"08025","00","001","GAS","",".059",""
"08026","00","001","GAS","","",""
"08026","00","002","GAS","59.8","","138.1"
"08027","00","002","GAS",".007",".005",".004"
"08030","00","001","GAS","22.657","","261.218"
"08033","00","001","GAS","14.255","19.961","17.443"
"08033","00","002","GAS","",".002",""
"08034","00","001","GAS","9.03","71.073","51.692"
"08035","00","001","GAS",".232","","1.035"
"08035","00","002","GAS",".157","",".189"
"08048","00","003","GAS","2.793","","1.088"
"08050","00","001","GAS",".147","","1.877"
"08053","00","001","OIL","","",""
"08055","02","001","GAS","1.088","","2.242"
"08057","00","002","GAS","","","1.27"
"08058","00","001","GAS",".005","",".065"
"08058","00","002","GAS","11.852","","13.303"
"08063","00","001","GAS",".539","","3"
"08067","00","001","GAS","4.505","","13.575"
"08067","00","002","GAS","","","2.364"
"08067","00","003","OIL","","124.8",""
"08069","00","001","GAS","","",""
"08072","00","001","GAS",".53","",".51"
"08072","00","002","GAS",".38","",".818"
"08074","00","001","GAS","74.1","","159.9"
"08077","00","001","GAS","65.9","","82.4"
"08078","00","001","GAS","3.2","","2.6"
"08078","00","002","GAS","13.3","","13.8"
"08079","00","001","GAS","","18",""
"08083","00","002","GAS","","",""
"08087","00","001","GAS","","",".907"
"08094","00","002","GAS","","",""
"08098","00","001","GAS","11.3","",""
"08099","00","001","GAS","1.008","","5.622"
"08099","00","002","OIL","","192",""
"08100","00","001","GAS",".786","","2.181"
"08101","00","001","GAS","114.202","","186.705"
"08103","00","001","GAS","72.764","","91.015"
"08107","00","001","GAS","1.037","","0"
"08108","00","001","GAS",".037","",".048"
"08114","00","001","GAS","","",""
"08119","00","002","GAS","323.545","","368.736"
"08120","00","001","GAS",".285","","1.164"
"08120","00","002","GAS","","","11.671"
"08122","00","001","GAS","1.637","",".702"
"08122","00","002","GAS",".2","",".05"
"08123","00","001","GAS",".133","",".146"
"08134","00","001","GAS","4.198","","7.285"
"08136","00","001","GAS","10.41","","21.977"
"08139","00","001","GAS",".03","",".008"
"08139","00","003","GAS",".72","",".78"
"08140","00","001","GAS","1.452","","5.305"
"08140","00","002","GAS","57.725","","57.725"
"08141","00","001","GAS","26.2","","35.7"
"08141","00","002","GAS","","","0"
"08145","00","001","GAS","2.079","","5.204"
"08153","00","001","GAS","","",""
"08153","00","002","GAS","","",""
"08163","00","001","GAS","334.75","","356.08"
"08166","00","001","GAS",".031",".02",""
"08166","00","002","GAS",".275",".404",".025"
"08166","00","004","GAS",".126",".989",".497"
"08167","00","001","GAS","67.944","","17.213"
"08167","00","002","GAS","",".637",""
"08174","00","001","GAS","3","","18"
"08176","00","001","GAS","3.585","","26.315"
"08176","00","003","","","",""
"08177","00","001","GAS","23","","3.6"
"08181","00","002","GAS","49.86","","91.848"
"08187","00","001","GAS","0","4.388","2.238"
"08187","00","002","","","",""
"08187","02","002","GAS","53.095","172","283.712"
"08189","00","001","GAS","145.132","0","167.321"
"08190","00","001","GAS","7.476","","23.736"
"08193","00","001","GAS","77.32","","76.16"
"08198","00","001","GAS","10.144","9.8","9.294"
"08201","00","001","GAS","1.27","",".846"
"08204","00","001","GAS","","",""
"08205","00","002","GAS","24.038","","29.878"
"08208","00","001","GAS","39.87","","71.96"
"08211","00","001","GAS","2.53","","2.726"
"08211","02","002","GAS","2.809","","3.331"
"08211","02","003","GAS",".006","",".004"
"08217","00","002","GAS","","","52.321"
"08217","00","003","GAS","93.536","","79.621"
"08220","00","001","GAS",".558","","1.063"
"08224","00","001","GAS",".65","",".9"
"08224","00","003","GAS",".55","",".65"
"08236","00","001","GAS","43.062","","23.473"
"08236","00","002","GAS",".027","",".022"
"08236","00","003","GAS","27.754","","29.759"
"08239","00","001","GAS","","",""
"08245","00","001","GAS","","",""
"08247","00","001","GAS","","",""
"08247","00","002","GAS","","",""
"08249","00","001","GAS","","",""
"08249","00","002","GAS","","21.031",""
"08252","00","003","GAS","","",""
"08253","00","001","GAS","1.222","","2.634"
"08254","00","001","GAS",".163","",".295"
"08255","00","001","GAS","","","5.509"
"08255","00","002","GAS","","","1.749"
"08255","00","003","GAS","","","1.202"
"08257","00","001","GAS","0","0","0"
"08262","00","001","GAS",".907","","3.463"
"08265","00","001","GAS","","",""
"08265","00","002","GAS","","",""
"08270","00","001","GAS",".214","",".586"
"08276","00","002","GAS","1.82","","1.625"
"08278","00","001","GAS","0","0","1.019"
"08278","00","002","GAS",".343",".543",".586"
"08279","00","002","GAS","","",""
"08286","00","002","GAS","","",""
"08286","00","003","GAS","4.278","","5.99"
"08301","00","001","GAS","","",""
"08303","00","008","GAS","","","25.185"
"08303","02","004","GAS","","2.963",""
"08303","02","005","GAS","",".253",""
"08303","02","006","GAS","","","1.659"
"08312","00","001","GAS","2.974","","2.974"
"08314","00","001","GAS","7.1","6.2","5.2"
"08315","00","001","GAS","","",".342"
"08316","00","001","GAS","165","165","165"
"08320","00","001","GAS","1.572","","13.575"
"08321","00","002","GAS","","",""
"08321","00","003","GAS","","",""
"08325","00","004","GAS","2.089","","8.654"
"08325","00","005","GAS","1.963","","3.857"
"08332","00","002","GAS","0",".2",".6"
"08332","00","003","GAS",".36",".5",".5"
"08332","00","004","GAS","0","0",".34"
"08336","00","001","GAS","36.695","81.87","81.87"
"08336","00","002","GAS","4.278","10.085","10.085"
"08337","00","001","GAS",".3","1","0"
"08337","00","002","GAS",".2",".129",".129"
"08338","00","001","GAS","7.739","","12.386"
"08339","00","002","GAS",".9",".15",".25"
"08343","00","001","WTR","","",""
"08344","00","001","GAS","5.31","","11.334"
"08345","00","002","GAS","","",""
"08346","00","001","","","",""
"08347","00","001","","","",""
"08350","00","001","","","",""
"08350","00","002","","","",""
"08350","00","003","","","",""
"08352","00","001","GAS","11.671","","33.62"
"08353","00","002","","","",""
"08364","00","001","GAS","","",""
"08365","00","004","","","",""
"08366","00","002","GAS",".4",".9",".11"
"08367","00","001","GAS","","",""
"08369","00","001","GAS","","","11.604"
"08376","00","001","GAS","","",""
"08376","00","002","GAS",".701",".806","1.037"
"08378","00","001","GAS",".268","",".519"
"08385","00","001","GAS","24.13","68.617","55.019"
"08386","00","001","GAS","0",".156","2.242"
"08386","00","002","GAS","","",""
"08392","00","001","GAS","","57.725","90.739"
"08392","00","002","GAS","",".846","2.608"
"08395","00","002","GAS","0","","1.452"
"08398","00","001","GAS","","","25.398"
"08403","00","001","","","",""
"08404","00","001","GAS","","",""
"08419","00","001","GAS","1.045","33.154","22.786"
"08419","00","002","GAS",".589",".72",".166"
"08423","00","001","GAS",".111","2.225","5.759"
"08425","00","001","GAS","","38.627","35.168"
"08425","00","002","GAS","","","163.5"
"08431","00","001","GAS","","",""
"08440","00","001","","","",""
"08440","00","002","GAS","139.283","176.307","139.283"
"08440","00","005","GAS","0","0","0"
"08444","00","001","GAS","5.498","","31.251"
"08448","00","001","GAS",".515","1.135","1.208"
"08449","00","001","GAS",".013",".006",".003"
"08454","00","001","GAS",".026",".976","1.839"
"08457","00","001","GAS","",".907","3.279"
"08460","00","001","","","",""
"08461","00","001","","","",""
"08461","00","002","GAS",".288",".45",".381"
"08462","00","002","","","",""
"08465","00","001","GAS","2","11.2","15"
"08466","02","002","GAS","","",""
"08470","03","002","GAS",".118",".308",".586"
"08470","03","003","","","",""
"08471","00","001","GAS","","",""
"08471","00","002","GAS","",".328",".529"
"08472","00","001","GAS","1.756","3.157","2.303"
"08472","00","004","GAS",".9","",""
"08475","00","001","GAS","46.944","81.004","93.536"
"08486","00","001","GAS",".11",".201",".201"
"08494","00","002","GAS","1.964","","20.035"
"08501","00","001","GAS","1.135","","11.671"
"08515","00","001","GAS","1.151",".817","20.689"
"08517","00","001","GAS",".099","13.336","0"
"08524","00","001","GAS",".067",".339",".832"
"08525","02","001","GAS","2.97","1.195",".78"
"08528","00","001","GAS","0","0","0"
"08530","00","003","GAS","","",""
"08531","00","001","GAS",".702","","1.865"
"08531","00","002","GAS",".328","",".658"
"08537","00","001","GAS","","18.257","24.038"
"08542","00","001","GAS",".005","",""
"08542","00","002","GAS",".074",".623","1.23"
"08544","00","001","GAS","14.213","","57.183"
"08544","00","002","GAS","9.155","","12.939"
"08553","00","001","GAS",".134","62",".069"
"08555","00","001","GAS","","",""
"08556","00","001","GAS","54.4","","40.03"
"08556","00","003","GAS","128.216","","187.95"
"08556","00","006","GAS","0",".105",".873"
"08562","00","001","GAS","52.321","","116.177"
"08568","00","001","GAS","","5",""
"08568","00","002","GAS",".055",".095",".16"
"08571","00","001","GAS","","",""
"08574","00","001","GAS","370","382","382"
"08580","00","002","GAS","0",".003","0"
"08583","00","001","GAS","0","0","0"
"08590","00","001","GAS","","",""
"08592","00","001","GAS","110.473","110.473","110.473"
"08602","00","001","GAS",".007",".021",".017"
"08602","00","002","GAS","5.3",".041",".031"
"08605","00","001","GAS","33.558","","55.019"
"08608","00","001","GAS",".228","",".73"
"08609","00","001","GAS","130.53","","127.399"
"08609","00","002","","","",""
"08610","00","002","GAS","21.795","25.836","26.276"
"08619","00","001","GAS","11.004","10.277","10.753"
"08628","00","001","GAS","116.117","","146.599"
"08632","00","002","","","",""
"08635","00","001","GAS","18.863","4.511","4.104"
"08636","00","001","GAS",".245",".522",".612"
"08638","00","001","GAS","0",".001","0"
"08639","00","002","GAS",".008",".012",".004"
"08642","00","001","GAS","","",".73"
"08650","00","001","GAS",".371","",".658"
"08650","00","002","GAS","1.281","","2.978"
"08650","00","003","GAS",".328","",".414"
"08651","00","002","GAS","2.308","","5.345"
"08660","00","002","","","",""
"08662","00","001","","","",""
"08663","00","001","GAS",".388","","1.148"
"08664","00","001","GAS","60.838","80.103","84.549"
"08676","00","002","","","",""
"08676","00","003","GAS","2.992",".2",".15"
"08688","00","001","GAS","5.917","5.917","5.659"
"08693","00","001","","","",""
"08694","00","001","GAS","","",""
"08694","00","002","GAS","","",""
"08696","00","001","","","",""
"08696","00","002","","","",""
"08704","00","001","","","",""
"08705","00","001","GAS",".09",".01",".002"
"08707","00","003","GAS","1.135","1.135","1.164"
"08708","00","001","GAS","96.348","100.561","100.561"
"08708","00","002","GAS","3.585","","32.756"
"08710","00","001","GAS","125.907","177.798","177.798"
"08713","00","001","GAS","328","355","927"
"08713","00","002","GAS","","109.5","255.6"
"08736","00","001","","","",""
"08738","00","001","","","",""
"08741","00","001","","","",""
"08743","00","001","GAS","3.585","99.153","107.632"
"08753","00","002","GAS","6.121","7.085","7.985"
"08755","00","001","GAS","1.206","2.216","2.384"
"08755","00","002","GAS","","",""
"08755","00","003","GAS","1.837","5.077","5.498"
"08756","00","001","GAS","12.645","18.111","20.985"
"08758","00","001","","","",""
"08758","00","002","GAS","4.431","5.634","7.602"
"08765","00","001","GAS","1.008","6.416","10.662"
"08771","00","001","GAS","190.599","167.452","167.452"
"08771","00","002","GAS","106.778","154.2","163.092"
"08771","00","003","GAS","66.652","87.558","89.052"
"08774","00","003","","","",""
"08777","00","001","GAS","1.27","","4.628"
"08781","00","001","","","",""
"08781","00","002","GAS","9.033","","13.536"
"08782","00","001","GAS","5.12","1.756","1.27"
"08788","00","001","GAS","","",""
"08789","00","002","GAS","5.143","",""
"08792","00","001","GAS","1.601","1.601","0"
"08796","00","001","GAS","12.939","31.387","34.821"
"08798","00","001","","","",""
"08798","00","002","GAS","96.515","66.024","1.709"
"08799","00","001","GAS",".883","0",".963"
"08805","00","003","GAS","2.73","4.443","3.953"
"08807","00","001","GAS","2.608","3","2.425"
"08807","00","002","GAS","3.463","5.058","3.402"
"08808","00","001","","","",""
"08808","00","002","","","",""
"08818","00","002","GAS","","","1.255"
"08819","00","004","GAS","170.502","170.502","170.502"
"08829","00","002","GAS","","",""
"08831","00","001","GAS","","","48.194"
"08831","00","002","GAS","","",".4"
"08831","00","003","GAS","","","167.079"
"08832","00","002","GAS","","",""
"08832","00","004","GAS",".165",".205",".225"
"08833","00","001","GAS","","",""
"08840","00","002","GAS","1.058","",""
"08841","00","001","GAS","2.257","10.716","11.633"
"08842","00","001","GAS","23.081","","23.081"
"08844","00","001","GAS","2.974","9.155","9.782"
"08844","00","002","GAS",".134",".434",".416"
"08845","00","004","GAS","23.378","31.072","33.219"
"08848","00","001","GAS","99.153","137.828","139.283"
"08849","00","002","GAS","7.285","18.725","20.683"
"08850","00","001","GAS","4.198","32.297","60.437"
"08851","00","002","GAS","","",""
"08851","00","003","GAS","14.533","","34.131"
"08854","00","002","GAS","","",""
"08860","00","001","GAS",".078",".358","1.667"
"08860","00","002","GAS","3.136","9.656","11.133"
"08862","00","001","GAS","16.936","29.104","29.462"
"08863","00","001","GAS","5.154","5.794","5.794"
"08875","00","001","GAS","","",""
"08877","00","004","GAS","2.486","2.852","2.852"
"08879","00","001","GAS","1.088","2.852","3.402"
"08884","00","001","GAS","","",""
"08884","00","002","GAS","1.126","2.554","3.991"
"08896","00","005","GAS","1.356","18.622","15.513"
"08899","00","001","GAS",".315",".188",".393"
"08901","00","001","GAS","2.486","6.664","11.861"
"08906","00","001","","","",""
"08906","00","002","GAS","59.7","121.971","145.411"
"08913","00","002","GAS","1188","1315","1782"
"08914","00","001","GAS",".864","1.028",".846"
"08929","00","004","GAS",".74",".765",".765"
"08933","00","001","GAS","","",""
"09003","00","001","","","",""
"09013","00","001","","","",""
"09017","00","001","GAS","967","","2.364"
"09028","00","001","GAS",".154",".589","1.329"
"09029","00","001","","","",""
"09029","00","003","GAS","","",""
"09035","00","001","GAS","28.67","","31.046"
"09037","00","001","","","",""
"09040","00","001","GAS",".557","1.85","2.896"
"09068","00","001","","","0",""
"09070","00","001","GAS","1.15","12.431","19.417"
"09070","00","002","GAS",".726",".907",".907"
"09071","00","004","","","",""
"09084","00","001","GAS","126.217","102.188","90.173"
"09086","00","001","GAS","2.143","5.796","6.78"
"09090","00","001","GAS","164.758","104.924","116.912"
"09092","00","001","GAS","139.283","140.742","146.599"
"09111","00","001","GAS","15.9","",""
"09113","00","001","GAS","7.574","","31.809"
"09127","00","001","","","",""
"09145","00","006","GAS","2.787","3.904","3.974"
"09147","00","001","GAS","93.536","","129.117"
"09147","00","002","GAS","11.089","28.337","34.945"
"09148","00","001","GAS","57.725","","104.798"
"09158","00","001","GAS","1.452","","4.812"
"09165","00","003","GAS",".558","1.572","2.664"
"09168","00","002","","","",""
"09169","00","001","GAS","114.188","148.273","257.936"
"09169","00","002","GAS","21.795","25.636","26.276"
"09179","00","001","GAS","1.438","",".298"
"09182","00","002","GAS",".117","",".269"
"09185","00","001","","","",""
"09188","00","001","","","",""
"09191","00","001","GAS","","",".016"
"09199","00","001","GAS","","",""
"09200","00","002","GAS",".16",".403",".556"
"09203","00","001","GAS","81.004","","81.004"
"09207","00","001","","","",""
"09207","00","002","GAS",".641","5.276","4.975"
"09207","00","003","","","",""
"09210","00","002","GAS","0",".104",".002"
"09211","00","001","GAS","2.73","16.137","17.751"
"09218","00","003","","","",""
"09234","00","001","","","",""
"09234","00","003","GAS","","",""
"09234","00","004","GAS",".541","",".435"
"09240","00","001","GAS","1.248","3.689","4.53"
"09241","00","001","","","",""
"09251","02","002","GAS","","",""
"09256","00","001","GAS","0",".478",""
"09257","00","001","GAS","134.915","","87.948"
"09257","00","002","GAS","","",""
"09263","00","002","GAS","","","44.66"
"09268","00","002","GAS",".939","",".82"
"09272","00","001","GAS","","","96.412"
"09297","00","001","GAS","253.882","211.366","226.545"
"09303","00","001","GAS","7.907","14.213","17.427"
"09303","00","002","GAS",".967","1.605","2.121"
"09333","00","001","GAS","36.88","","7.48"
"09335","00","001","","","",""
"09335","00","002","","","",""
"09342","00","001","GAS","125.471","149.366","149.366"
"09351","00","001","GAS","71.357","99.998","101.407"
"09351","00","002","GAS","49.629","110.472","117.607"
"09351","00","003","GAS","3.341","7.983","14.204"
"09351","00","004","GAS","0","","3.34"
"09355","00","001","","","",""
"09356","00","001","","","",""
"09357","00","002","GAS","","","50.29"
"09358","00","001","GAS",".19",".383",".334"
"09358","00","002","GAS","1.837","1.29","1.164"
"09365","00","002","GAS","2.913","","4.443"
"09365","02","003","GAS","1.468","2.047","1.761"
"09365","02","005","","","",""
"09366","00","001","GAS","38.93","41.594","41.594"
"09369","00","003","GAS","20","21","56"
"09369","00","004","GAS",".257",".005",".005"
"09371","00","001","GAS","58.918","163.346","167.428"
"09373","00","001","GAS","17.955","14.115","14.115"
"09377","00","001","","","",""
"09379","00","001","GAS","668","3400","14"
"09379","00","002","GAS","70.8","19.3","3.1"
"09395","00","002","GAS","102.825","111.771","111.771"
"09395","00","003","GAS","40.198","40.198","56.302"
"09396","00","001","GAS","25.836","","1.825"
"09396","00","002","GAS",".015",".635",".601"
"09400","00","001","GAS","13.575","29.346","32.756"
"09401","00","001","GAS","1.248",".606","1.248"
"09404","00","001","","","",""
"09414","00","001","GAS",".61","0","1.01"
"09414","00","002","GAS","3.52","12.2","22.277"
"09415","00","001","GAS","11.671","19.376","21.668"
"09416","02","001","GAS","",".23",""
"09417","00","001","GAS","59.701","49.323","50.576"
"09418","00","001","GAS",".059",".015","0"
"09420","00","001","GAS",".192",".141",".479"
"09421","00","001","","","",""
"09421","00","002","GAS","","",""
"09421","00","003","","","",""
"09433","00","001","","","",""
"09442","00","001","GAS","6.045","13.894","20.462"
"09448","00","002","GAS","52.243","77.139","77.139"
"09455","00","002","GAS","","1.088","1.149"
"09458","00","001","GAS",".846","1.513","2.425"
"09463","00","001","GAS",".144","",".0657"
"09464","00","001","GAS","5.401","4.37","4.628"
"09464","00","002","GAS","17.85","16.547","17.85"
"09466","00","001","GAS",".012",".023",".003"
"09472","00","001","GAS","36.272","42.929","42.929"
"09488","00","001","GAS","3.937","7.695","8.773"
"09492","00","001","GAS","13.575","23.981","27.995"
"09498","00","001","GAS",".053",".022",".018"
"09498","00","002","GAS",".016",".024",".015"
"09500","00","003","","","",""
"09505","00","001","GAS",".099","",".379"
"09510","00","002","","","",""
"09510","00","003","","","",""
"09512","00","001","GAS","","8.5","11.089"
"09512","00","003","GAS","3.855","7.983","10.052"
"09515","00","001","GAS","",".097",""
"09515","00","002","GAS",".039",".03",".009"
"09515","00","003","GAS",".053",".053",".003"
"09516","00","001","GAS",".846","1.028",".907"
"09527","00","001","GAS","","",".06"
"09536","00","001","GAS",".005",".007","0"
"09550","00","001","GAS","38.93","50.974","53.669"
"09551","00","001","","","",""
"09552","00","001","GAS","46.944","55.019","55.019"
"09552","00","002","GAS","25.706","32.297","32.297"
"09563","00","001","GAS",".042",".021",".01"
"09564","00","001","GAS",".05","3.842","3.375"
"09564","00","002","GAS",".008",".005",".004"
"09564","00","003","GAS",".008",".005",".004"
"09566","00","001","GAS",".096",".009",".009"
"09567","00","001","GAS","7.1","7.632","7.81"
"09569","00","001","GAS",".044",".047","0"
"09581","00","001","GAS","32.503","","72.764"
"09582","00","001","GAS","8.842","","26.986"
"09582","00","002","GAS","9.155","","28.67"
"09583","00","001","GAS","23.32","","4.66"
"09584","02","001","GAS","1.18","","2.16"
"09598","00","001","GAS",".066",".048",""
"09608","00","001","GAS",".127",".209",".209"
"09611","00","001","GAS",".242","",".15"
"09632","00","001","GAS","","",""
"09635","00","001","GAS",".703","2.33","3.453"
"09644","00","001","GAS",".063",".184",".188"
"09646","00","001","GAS","2.091","44.823","46.015"
"09646","00","002","GAS",".044",".024",".032"
"09652","00","001","GAS",".014",".022",".003"
"09652","00","002","GAS",".013","","1.263"
"09654","00","001","GAS",".086","",".03"
"09655","00","001","GAS","10.716","11.909","11.312"
"09656","00","001","","","",""
"09660","00","001","GAS",".098","20.052","17.109"
"09660","00","002","GAS",".054","2.255","3.089"
"09660","00","003","GAS",".142",".21",".203"
"09663","00","001","GAS","2.4",".19",".255"
"09665","00","001","GAS","1.27","1.817","1.634"
"09668","00","001","GAS","2.242","1.756","1.513"
"09668","00","002","GAS",".907","1.574","1.574"
"09674","00","004","GAS","5.86","15.173","16.459"
"09681","00","001","GAS","15.764","16.935","16.935"
"09682","00","001","GAS","3.891","6.664","10.725"
"09684","00","003","GAS","1.452","1.21",".967"
"09689","02","001","","","",""
"09727","00","004","GAS",".22",".254",".254"
"09729","00","002","GAS",".011","",".022"
"09729","00","003","GAS","5.305","15.648","15.648"
"09732","00","001","GAS","1.634","1.756","1.817"
"09740","00","001","GAS",".77","",".393"
"09740","00","004","GAS",".1408","",".1383"
"09740","00","005","GAS",".156","",".0284"
"09741","00","001","GAS",".689",".413",".276"
"09741","00","002","GAS",".155",".033",".016"
"09741","00","003","GAS",".525",".037",".009"
"09741","00","004","GAS",".163",".83","1.394"
"09742","00","002","","","",""
"09742","00","003","","","",""
"09743","00","001","GAS","3.184","10.673","10.168"
"09743","00","002","GAS","9.197","10.168","10.168"
"09743","00","003","","","",""
"09748","00","004","","","",""
"09751","00","001","GAS","96.341","119.039","119.039"
"09755","00","001","GAS","3.953","10.096","10.725"
"09759","00","001","GAS","28.567","49.323","49.323"
"09763","00","001","GAS","27.743","78.602","79.802"
"09763","00","002","GAS","4.239","4.967","3.358"
"09764","00","001","GAS",".113",".131",".04"
"09768","00","005","GAS",".846","1.695","1.938"
"09776","00","002","","","",""
"09777","00","001","GAS","22","44","66"
"09780","00","001","GAS","59.701","136.575","141.132"
"09780","00","002","GAS","12.015","29.31","29.693"
"09780","00","004","","","",""
"09782","00","001","GAS","2.974","5.675","5.798"
"09782","00","003","GAS","1.149","1.999","2.608"
"09804","00","002","","","",""
"09808","00","001","","","",""
"09810","00","004","GAS","44.266","48.286","46.944"
"09811","00","001","GAS","33.62","","38.93"
"09813","00","001","GAS","1.331","1.27","1.08"
"09817","00","001","GAS","71.357","88.227","96.341"
"09821","00","002","GAS","14.204","9.27","7.466"
"09827","00","001","GAS","32.503","73.938","74.655"
"09827","00","002","GAS","9.779","13.45","12.815"
"09827","00","003","","","",""
"09827","00","004","GAS","93.073","115.445","119.588"
"09833","00","001","","","",""
"09833","00","002","","","",""
"09837","00","002","GAS",".907","1.21","1.452"
"09837","00","003","GAS","10.41","24.646","23.981"
"09842","00","001","GAS","1.088","","1.028"
"09848","00","003","GAS","3.099","10.001","18.01"
"09851","02","001","GAS",".773","1.43","2.17"
"09851","03","001","GAS","","18.365","27.44"
"09854","00","002","GAS","9.791","111.771","106.582"
"09855","00","001","GAS","7.16","18.075","22.327"
"09855","00","002","GAS","1.149","1.634","2.465"
"09867","00","002","GAS","58.279","","52.332"
"09871","02","002","GAS","16.547","23.081","23.868"
"09877","00","001","GAS",".2","","1.281"
"09880","00","001","GAS","2.086","","15.687"
"09893","00","002","GAS","1.756","3.157","3.585"
"09905","00","001","GAS",".967","",""
"09906","00","001","GAS","2.318","","3.31"
"09924","00","001","GAS","33.283","57.209","60.343"
"09927","00","002","GAS","1.676","","1.908"
"09928","00","001","GAS","","","40"
"09940","00","001","GAS","20.462","","23.081"
"09940","00","002","GAS","104.798","","55.019"
"09942","00","001","GAS",".486","","1.426"
"09948","00","001","GAS",".11","",".38"
"09950","00","002","GAS","","","4.998"
"09958","00","002","GAS","5.143","","1.149"
"09967","00","001","GAS","2.425","","3.646"
"09971","00","001","GAS",".907","","3.279"
"09984","02","001","GAS","127.4","","216.6"
"09998","00","001","GAS","7.907","","33.62"
"10000","00","001","GAS","","",""
"10046","00","003","GAS","96.313","","158.884"
"10077","00","001","GAS","22.639","11.18","9.545"
"10077","00","002","GAS","25.647","","66.51"
"10101","00","001","GAS","127.399","190.775","190.775"
"10104","00","001","","","",""
"10111","00","001","GAS","37.816","30.782","21.795"
"10113","00","001","GAS","2.06","","7.285"
"10116","00","001","GAS","6.664","","29.281"
"10122","00","002","GAS","","","27.681"
"10135","00","001","GAS","31.251","36.977","36.977"
"10136","00","001","GAS","165.23","","177.97"
"10137","00","001","GAS","57","57","57"
"10138","00","002","GAS",".834","1.712",".432"
"10138","00","003","","","",""
"10158","00","001","GAS","32.756","43.946","43.946"
"10158","00","002","GAS","2.974","6.355","10.41"
"10158","00","003","GAS","14.533","31.387","33.442"
"10165","00","001","GAS","38.93","80.451","79.621"
"10165","00","002","GAS","80","40","40"
"10170","00","003","GAS","44.1","55.8","55.8"
"10188","00","002","GAS","2.123","","7.06"
"10190","00","001","GAS","2.979","","4.411"
"10203","00","002","GAS","","",""
"10203","00","003","GAS","651","1455","2308"
"10215","00","001","GAS","1.037","","1.669"
"10215","00","002","GAS","28.567","33.756","62.386"
"10216","00","001","GAS","44.134","80.458","59.701"
"10216","00","002","GAS","","",""
"10222","00","001","GAS","","",".15"
"10222","00","002","GAS",".44","",".35"
"10222","00","003","GAS",".22","",".03"
"10223","00","001","GAS","44.266","44.266","44.266"
"10227","00","001","GAS","29.746","35.485","40.972"
"10227","00","002","GAS","","",""
"10235","00","002","GAS",".907",".907",".846"
"10237","00","001","GAS","8.348","8.348","8.438"
"10263","00","002","GAS","0","9.3","9.3"
"10272","00","001","GAS","","","23.45"
"10278","00","001","GAS","14.984","27.021","23.081"
"10283","00","001","GAS","4.872","","205.971"
"10283","00","002","GAS","116.753","","245.747"
"10283","00","003","GAS","11.545","","43.354"
"10290","00","001","","","",""
"10290","00","003","GAS","5.401","8.5","13.165"
"10290","00","004","","","",""
"10325","00","001","GAS","2.55","","1.008"
"10328","00","001","GAS","1.837","1.584","1.332"
"10328","00","003","GAS","1.837","2.3","2.3"
"10329","00","001","","","",""
"10334","00","001","GAS","26.951","32.526","29.878"
